144958,158982,"[40480, 33825, 2056, 7104, 6089, 11606, 40481]","[[33825], [1092, 1061, 494, 813, 2141], [480, 1277, 1725, 2226, 3531], [2056, 19414], [13249, 7524], [15022, 796, 527], [6953, 488, 11332]]","[40480, 40482, 15258, 33825, 240, 6018, 481, 4741, 488, 1082, 500, 246, 37588, 5024, 40478, 40482, 4846, 5040, 16126, 488, 4086, 1073, 3866, 488, 14965, 40478, 40482, 851, 5463, 562, 10361, 1808, 781, 6255, 40478, 40482, 2457, 562, 29471, 484, 488, 4846, 246, 13618, 498, 25845, 8111, 11332, 645, 481, 3301, 544, 834, 16357, 562, 512, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[255, 4623, 125, 6335, 4253, 3203, 6276]"
18307,14136,"[40480, 24106, 8780, 9021, 556, 4914, 6821, 40481]","[[6444], [8780], [4914, 6821], [8441], [15000], [24106, 18347], [589, 260, 4001, 17918], [15473, 8361]]","[40480, 40482, 4914, 6444, 240, 8780, 240, 4914, 6821, 1073, 12924, 40478, 40482, 4846, 8441, 488, 1366, 4329, 855, 40478, 40482, 2523, 1073, 3866, 40478, 40482, 4846, 17918, 488, 15473, 8361, 240, 13733, 862, 40478, 40482, 2869, 17532, 702, 22555, 15026, 1557, 563, 35050, 11274, 5458, 488, 31621, 556, 246, 3295, 5167, 5051, 4161, 1846, 984, 980, 694, 7039, 500, 6444, 40478, 40482, 522, 271, 2409, 17532, 822, 246, 11274, 3336, 40478, 40482, 522, 271, 5463, 17532, 277, 485, 277, 277, 278, 280, 1808, 488, 3612, 551, 504, 4309, 1874, 7086, 3334, 40478, 40482, 1892, 556, 11274, 31323, 40478, 40482, 19007, 491, 43, 22328, 9378, 562, 292, 485, 5895, 1571, 240, 522, 2314, 1101, 645, 512, 649, 246, 595, 260, 620, 260, 33620, 11274, 40478, 40482, 1288, 9021, 640, 1432, 645, 600, 640, 595, 12187, 834, 2507, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[6906, 840, 1910, 2499, 7449, 77, 63, 332]"
8975,140766,"[40480, 27379, 274, 8537, 8095, 620, 38450, 5082, 40481]","[[6878], [38966, 19811], [24451, 11007], [15022, 796, 964], [21453], [6020], [7673, 6821], [2056, 955, 2763], [946, 705, 1159, 1914, 6821]]","[40480, 40482, 23667, 589, 481, 16126, 240, 2303, 1444, 481, 6821, 40478, 40482, 8240, 481, 9019, 666, 246, 862, 260, 35050, 38450, 260, 5082, 40478, 40482, 2454, 488, 5539, 504, 954, 4094, 562, 287, 260, 292, 1808, 40478, 40482, 668, 781, 6255, 240, 35009, 556, 481, 5040, 6821, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[6061, 2131, 4062, 3203, 5010, 4987, 1838, 3418, 4814]"
67577,128197,"[40480, 3418, 30439, 718, 485, 5539, 40481]","[[1353], [6953], [13249, 7524], [10444, 6020], [4933, 10448], [20745, 1055, 1561], [3418, 30439]]","[40480, 40482, 13206, 3267, 498, 3418, 30439, 491, 481, 3888, 40478, 40482, 6018, 775, 5238, 522, 37100, 2695, 3674, 40478, 40482, 1892, 811, 15152, 277, 260, 3652, 498, 481, 1495, 3674, 240, 488, 13206, 5040, 40478, 40482, 7582, 481, 3888, 488, 589, 1892, 4299, 556, 13249, 7524, 40478, 40482, 2506, 1413, 240, 1189, 609, 481, 2732, 498, 3418, 30439, 40478, 40482, 556, 246, 13071, 9082, 6018, 488, 29649, 481, 11261, 10382, 40478, 40482, 23667, 589, 16126, 240, 2303, 3418, 30439, 240, 488, 2030, 485, 246, 14057, 40478, 40482, 4846, 3418, 30439, 240, 488, 9125, 2454, 488, 2294, 485, 246, 14057, 40478, 40482, 5539, 1073, 481, 3267, 872, 544, 2705, 9391, 556, 246, 7158, 40478, 40482, 3383, 670, 6828, 1571, 562, 11868, 488, 11083, 1571, 562, 1719, 3418, 30439, 40478, 40482, 6018, 617, 5379, 488, 9933, 9619, 714, 40478, 40482, 4103, 556, 6737, 8780, 522, 1338, 21172, 5465, 10734, 240, 522, 600, 1598, 580, 6003, 40478, 40482, 600, 812, 1178, 1793, 1460, 500, 481, 9188, 40478, 40482, 587, 595, 1529, 18710, 24543, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[7655, 6270, 4253, 5006, 393, 5324, 202]"
119084,7661,"[40480, 259, 264, 241, 11606, 9689, 23687, 488, 16954, 865, 241, 40481]","[[9514, 4914], [1061, 494, 813, 2141], [9689], [20815, 19811], [2056, 19414], [17729]]","[40480, 40482, 500, 246, 5024, 240, 23667, 481, 9514, 4914, 240, 1061, 494, 813, 2141, 240, 9689, 240, 19811, 488, 19414, 40478, 40482, 8658, 746, 1073, 6255, 40478, 40482, 4103, 556, 17729, 522, 9079, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[6654, 4623, 298, 5519, 6335, 1873]"
27005,47077,"[40480, 8851, 11577, 23488, 16953, 29674, 40481]","[[29674, 2226, 3531], [8851, 11577, 12496], [592, 5552, 23488], [734, 744, 3707, 6821], [3137, 31950, 32327]]","[40480, 40482, 23667, 481, 12496, 240, 23488, 488, 6821, 500, 246, 1220, 5024, 40478, 40482, 5122, 488, 6981, 2832, 481, 29674, 2226, 3531, 40478, 40482, 2933, 481, 23488, 9019, 504, 1109, 2000, 498, 481, 2226, 3531, 40478, 40482, 2454, 1183, 2226, 851, 556, 1614, 5339, 17169, 40478, 40482, 1082, 500, 246, 4309, 28742, 15473, 5465, 40478, 40482, 16477, 1598, 580, 3572, 485, 616, 1579, 488, 1313, 8658, 875, 1073, 1388, 40478, 40482, 669, 1011, 485, 3254, 240, 1082, 481, 15473, 5465, 500, 246, 729, 6720, 43, 8393, 6937, 10906, 562, 670, 7379, 1571, 40478, 40482, 4103, 2198, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[1109, 180, 2148, 5180, 2764]"
355,559,"[40480, 7304, 9238, 40481]","[[7304], [17918], [6953], [6444], [8441], [15473, 8361], [8780]]","[40480, 40482, 3926, 246, 287, 244, 272, 5895, 244, 15473, 6847, 556, 8684, 14389, 40478, 40482, 7087, 481, 17918, 240, 6953, 240, 6444, 240, 8441, 240, 15473, 8361, 1281, 556, 867, 8675, 522, 22102, 37588, 1073, 1904, 9588, 40478, 40482, 2933, 715, 481, 14389, 40478, 40482, 8240, 277, 278, 280, 3026, 6737, 8780, 715, 1495, 488, 35009, 556, 15341, 40478, 40482, 19007, 491, 43, 8393, 9378, 37473, 1511, 982, 507, 562, 6828, 1571, 522, 1073, 14389, 640, 1256, 488, 31757, 544, 9238, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[150, 2683, 6270, 6906, 2499, 332, 840]"
116376,144577,"[40480, 8851, 11577, 1143, 6539, 25227, 556, 578, 2916, 251, 1495, 40481]","[[8780], [6444], [8441], [1353], [23618, 5940], [13249, 240, 36, 965, 498], [13249, 240, 7524, 498], [589, 260, 4001, 17918], [15473, 8361], [15473, 10166], [6953], [1055, 11, 4364], [1143, 7406], [6167, 8851, 11577], [578, 2916, 996]]","[40480, 40482, 729, 2525, 10906, 485, 44, 12354, 250, 40478, 40482, 29369, 1281, 1353, 488, 4087, 23618, 5940, 40478, 40482, 1233, 2913, 40478, 40482, 4914, 8780, 240, 6444, 488, 8441, 1281, 240, 1073, 3866, 40478, 40482, 4846, 492, 31886, 5940, 240, 13249, 36, 965, 488, 7524, 240, 7087, 8400, 40478, 40482, 500, 1007, 5024, 23667, 17918, 240, 15473, 8361, 240, 15473, 10166, 240, 6953, 240, 1055, 11, 4364, 240, 1143, 7406, 488, 8851, 28159, 40478, 40482, 7087, 862, 40478, 40482, 925, 246, 862, 500, 481, 2233, 498, 481, 2832, 16126, 40478, 40482, 8240, 2806, 16126, 666, 481, 862, 40478, 40482, 9467, 668, 1046, 485, 9819, 503, 240, 22306, 994, 580, 22559, 40478, 40482, 1595, 7933, 246, 6642, 3026, 19633, 4048, 556, 29852, 3248, 7933, 522, 1082, 246, 23534, 2405, 500, 1183, 3026, 40478, 40482, 3926, 1183, 3026, 556, 277, 278, 6642, 498, 481, 22306, 40478, 40482, 35009, 1495, 498, 1183, 19633, 556, 17163, 578, 2916, 996, 40478, 40482, 19007, 491, 44, 12354, 250, 562, 10353, 485, 6828, 1571, 522, 1073, 246, 32461, 3029, 500, 8077, 498, 19633, 2323, 551, 2698, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,"[840, 6906, 2499, 7655, 5687, 4289, 4287, 63, 332, 335, 6270, 1795, 5825, 2206, 1098]"
39642,37138,"[40480, 9689, 488, 13995, 15293, 40481]","[[9689], [13995], [21453], [6812], [30645, 4785, 6821]]","[40480, 40482, 2507, 481, 9689, 3585, 500, 246, 28058, 40478, 40482, 6018, 481, 9689, 617, 481, 6847, 2506, 246, 40155, 9082, 40478, 40482, 13884, 40478, 40482, 4846, 481, 10837, 488, 19414, 485, 481, 6847, 40478, 40482, 2507, 240, 9822, 10450, 40478, 40482, 2294, 481, 9689, 3585, 40478, 40482, 4846, 481, 6812, 488, 15293, 556, 481, 10837, 40478, 40482, 1495, 556, 481, 6821, 488, 2454, 562, 277, 2176, 40478, 40482, 4103, 2107, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[298, 5648, 5010, 2499, 1168]"
113458,64929,"[40480, 6030, 5546, 15022, 734, 744, 3707, 13995, 10906, 13468, 40481]","[[10837], [6030, 5546, 29471, 484], [15022, 8361], [734, 744, 3707, 6821], [6953, 488, 11332], [17869, 6020, 6913, 7933]]","[40480, 40482, 729, 2525, 10906, 485, 43, 50, 46, 250, 40478, 40482, 1529, 246, 15473, 2090, 522, 246, 11274, 5070, 40478, 40482, 9933, 1353, 617, 481, 10837, 488, 1082, 504, 2405, 4886, 2454, 556, 1007, 2405, 4886, 488, 24999, 2832, 40478, 40482, 645, 2506, 6020, 4309, 7933, 481, 13468, 1000, 600, 640, 504, 481, 2405, 4886, 240, 1300, 296, 7933, 728, 737, 40478, 40482, 35009, 481, 6030, 5546, 16361, 240, 15022, 240, 6953, 296, 11332, 715, 481, 13468, 40478, 40482, 13217, 6042, 504, 481, 15473, 2090, 5882, 500, 246, 2433, 8556, 40478, 40482, 1082, 500, 729, 6720, 10906, 562, 6828, 1571, 40478, 40482, 6018, 617, 10906, 240, 1300, 481, 13468, 488, 35009, 556, 481, 734, 744, 3707, 6821, 40478, 40482, 2294, 485, 10906, 562, 246, 2578, 7648, 260, 7379, 1571, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[5648, 29, 3217, 5180, 6276, 1786]"
18373,135381,"[40480, 8851, 11577, 22245, 5409, 40481]","[[11468, 1353], [25916], [1657, 17004, 17918], [15473, 8361], [15473, 10166], [6953], [21447, 7869], [7424, 745], [2507, 6444], [6812], [6167, 8851, 11577], [1092, 4914], [1366, 577, 21758], [7327]]","[40480, 40482, 5409, 9333, 2383, 40478, 40482, 8240, 11468, 1353, 715, 25916, 40478, 40482, 9467, 488, 1233, 2913, 40478, 40482, 23667, 1115, 284, 2832, 16126, 40478, 40482, 4914, 7424, 745, 240, 2507, 6444, 488, 6812, 1281, 1073, 1092, 40478, 40482, 9467, 500, 25916, 240, 17918, 9019, 488, 8851, 28159, 40478, 40482, 12172, 8400, 40478, 40482, 2933, 22306, 666, 291, 3652, 4170, 6847, 14126, 556, 29852, 3248, 7933, 40478, 40482, 19007, 491, 43, 8393, 9378, 562, 14635, 485, 11083, 1571, 40478, 40482, 31757, 9333, 2383, 40478, 40482, 6672, 31757, 1000, 5409, 544, 15473, 40478, 40482, 9423, 7424, 745, 500, 1220, 4835, 39587, 40478, 40482, 9467, 500, 5040, 16126, 40478, 40482, 2933, 13241, 504, 2107, 5409, 40478, 40482, 903, 1107, 287, 4550, 2580, 10577, 562, 281, 485, 284, 1571, 522, 1073, 3746, 40478, 40482, 2548, 40478, 40481]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[673, 4969, 7887, 332, 335, 6270, 4964, 4574, 800, 2499, 2206, 4333, 2665, 4958]"
5025,130940,"[40480, 12187, 2226, 851, 498, 6756, 40481]","[[2226, 851, 498, 6756], [17841], [1454, 3204], [13249, 7524], [5703, 6237], [22193], [734, 5612], [6953, 296, 11332]]","[40480, 40482, 1082, 2226, 3531, 500, 246, 35050, 15473, 5465, 40478, 40482, 23667, 17841, 240, 3204, 240, 13249, 7524, 488, 8240, 715, 481, 3316, 40478, 40482, 1495, 556, 5703, 6237, 488, 19104, 40478, 40482, 2454, 556, 18710, 14653, 40478, 40482, 19007, 500, 729, 6720, 43, 8393, 260, 6937, 10906, 562, 670, 7648, 1571, 522, 1073, 38550, 40478, 40482, 35009, 556, 734, 5612, 488, 7033, 556, 6953, 488, 11332, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2612, 6183, 7801, 4253, 6335, 4863, 5185, 6273]"
73687,46818,"[40480, 15355, 12725, 2056, 10160, 11007, 40481]","[[2056, 11007], [3484, 10160, 16201], [1092, 37754, 10734], [35797, 10848], [559, 1164, 14516]]","[40480, 40482, 5539, 481, 11007, 1073, 600, 640, 843, 9238, 568, 6720, 862, 822, 950, 17, 272, 284, 1571, 500, 11468, 1353, 40478, 40482, 9933, 488, 21662, 3519, 1236, 1705, 1353, 668, 781, 6255, 2525, 481, 37754, 10734, 296, 10848, 500, 246, 1719, 28058, 240, 1529, 1583, 2525, 568, 587, 595, 3667, 40478, 40482, 3268, 500, 481, 11007, 488, 9467, 17533, 481, 37754, 13241, 556, 481, 11007, 40478, 40482, 1300, 2525, 485, 11868, 488, 4835, 836, 562, 950, 17, 272, 281, 1571, 522, 1073, 481, 11007, 640, 28999, 1845, 40478, 40482, 481, 11007, 994, 580, 10123, 12725, 40478, 40482, 1082, 500, 246, 6720, 6255, 5024, 296, 35009, 556, 481, 559, 1164, 14516, 4103, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[3398, 7992, 6696, 5365, 6416]"
69168,176639,"[40480, 2693, 1330, 485, 2933, 40481]","[[22193, 26029, 488, 3585], [3418, 10382, 7438], [28697, 496, 485, 6003, 30142], [30142], [2056, 11332], [38139], [26285], [10444, 6020], [4087, 878, 940, 21453], [8300, 29471, 484], [21453, 6953], [6953], [29471, 484, 6953], [15022, 6953], [6444], [4880, 1301, 11332]]","[40480, 40482, 23667, 929, 287, 16126, 240, 13733, 862, 40478, 40482, 1233, 2913, 40478, 40482, 23667, 5040, 16126, 500, 246, 4835, 39587, 40478, 40482, 2030, 485, 246, 14057, 40478, 40482, 8240, 6089, 715, 11488, 488, 9467, 40478, 40482, 1082, 500, 246, 1719, 7932, 556, 246, 2240, 260, 8053, 3403, 40478, 40482, 3033, 7932, 485, 9467, 16126, 40478, 40482, 8658, 746, 10308, 40478, 40482, 4103, 504, 1845, 24215, 5339, 522, 17729, 40478, 40482, 1082, 246, 1901, 22555, 1585, 504, 496, 10016, 12903, 240, 38139, 7898, 240, 522, 3418, 10382, 16069, 485, 925, 1871, 33528, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[4875, 204, 5398, 5002, 3440, 1124, 7620, 5006, 3891, 3940, 5028, 6270, 6374, 3219, 6906, 1867]"
23423,137961,"[40480, 34512, 23841, 17008, 8780, 40481]","[[34512, 23841], [7304, 24329], [17008], [2507, 6444], [10848], [8828, 16361], [21447, 7869]]","[40480, 40482, 1892, 23841, 500, 1444, 7723, 2903, 40478, 40482, 6018, 14516, 40478, 40482, 1082, 23841, 240, 1892, 737, 714, 240, 500, 246, 7754, 15473, 5465, 522, 6847, 40478, 40482, 4846, 1353, 485, 5465, 485, 9971, 498, 277, 278, 280, 3652, 40478, 40482, 19007, 491, 43, 22328, 9378, 562, 11421, 1571, 522, 1073, 4941, 40478, 40482, 9933, 488, 2548, 2314, 40478, 40482, 14352, 551, 22354, 240, 35305, 12304, 40478, 40482, 1082, 22354, 500, 10807, 498, 531, 7641, 37588, 522, 2044, 37453, 40478, 40482, 4086, 1073, 3866, 240, 4587, 1098, 485, 13098, 714, 2000, 40478, 40482, 23667, 22354, 240, 24329, 488, 17008, 500, 2262, 4835, 39587, 40478, 40482, 2030, 485, 246, 14057, 40478, 40482, 18115, 2525, 485, 954, 240, 488, 5539, 562, 14635, 1571, 240, 9822, 2528, 40478, 40482, 9467, 500, 2507, 6444, 488, 5040, 16126, 40478, 40482, 5539, 5895, 1571, 522, 1073, 9019, 6337, 6885, 30173, 40478, 40482, 4103, 556, 17002, 240, 4240, 25227, 522, 8061, 40478, 40482, 759, 1359, 580, 3254, 557, 246, 17570, 556, 12395, 522, 3947, 40478, 40482, 2961, 500, 9188, 40478, 40481]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,"[26, 154, 695, 800, 3248, 68, 4964]"
260956,96201,"[40480, 9689, 1674, 6821, 23322, 3561, 28990, 6821, 29053, 40481]","[[8780], [9649, 9689], [6812], [1092, 4914], [1674, 6821], [6953, 488, 11332]]","[40480, 40482, 9423, 8780, 500, 19527, 6847, 715, 11868, 2525, 40478, 40482, 4846, 9689, 488, 2525, 1073, 18653, 40478, 40482, 8676, 240, 29369, 6812, 488, 4914, 1281, 500, 246, 1220, 5024, 40478, 40482, 8240, 715, 9689, 40478, 40482, 3383, 485, 5539, 1073, 3677, 1046, 485, 7409, 40478, 40482, 5539, 1073, 481, 16981, 544, 3677, 40478, 40482, 35009, 277, 277, 278, 280, 3, 865, 252, 40478, 40482, 498, 1674, 6821, 715, 1444, 481, 23322, 3561, 488, 6748, 481, 728, 1444, 498, 481, 23322, 3561, 715, 481, 1495, 40478, 40482, 35009, 5040, 1674, 6821, 715, 481, 1495, 488, 35009, 556, 6953, 488, 11332, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,"[840, 1699, 2499, 4333, 638, 6276]"
38374,93580,"[40480, 34512, 23841, 247, 32887, 40481]","[[34512, 23841], [8780], [4564, 831, 2531, 4481], [2274, 1802, 10848], [3137, 13249, 7524], [21447, 7869]]","[40480, 40482, 4233, 481, 6659, 23841, 556, 481, 8780, 40478, 40482, 1082, 23841, 1892, 737, 714, 504, 246, 35050, 6847, 488, 19007, 562, 11083, 1571, 491, 43, 28852, 250, 7087, 5040, 16126, 488, 9082, 666, 481, 12187, 23841, 15925, 2211, 40478, 40482, 19007, 562, 531, 8947, 7648, 1571, 40478, 40482, 4103, 28999, 1845, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[26, 840, 5062, 941, 2832, 4964]"
40306,99866,"[40480, 7304, 24329, 1951, 3792, 856, 3219, 40481]","[[592, 5552, 23488], [6444], [6953], [3137, 1430, 1301, 11332], [7304, 24329, 26285], [3295, 10448, 734, 5612], [17869, 6020]]","[40480, 40482, 29369, 481, 23488, 240, 6444, 240, 6953, 240, 11332, 240, 26285, 488, 17163, 734, 5612, 1281, 500, 246, 5024, 40478, 40482, 1547, 20761, 500, 481, 6020, 240, 17315, 618, 6536, 240, 1073, 20559, 40478, 40482, 9806, 481, 29471, 855, 485, 3301, 40478, 40482, 2961, 1809, 500, 481, 9188, 562, 609, 485, 280, 1460, 40478, 40482, 2030, 485, 844, 7858, 781, 2506, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,"[2148, 6906, 6270, 2816, 155, 2672, 7557]"
107851,13900,"[40480, 7304, 30383, 40481]","[[1143, 7406], [16824, 25358], [9301, 4920, 14389], [6444], [589, 260, 4001, 17918], [1430, 15341], [14581, 26, 2410, 17532], [15000, 4787, 27043]]","[40480, 40482, 23667, 1143, 7406, 488, 16824, 25358, 500, 246, 5024, 40478, 40482, 15963, 8, 5228, 277, 277, 278, 280, 1571, 40478, 40482, 9933, 40478, 40482, 23667, 1143, 7406, 240, 7304, 240, 6444, 240, 17918, 240, 488, 15341, 500, 5024, 40478, 40482, 8263, 862, 488, 1233, 2913, 40478, 40482, 1082, 277, 14581, 26, 2410, 5070, 504, 1129, 3334, 40478, 40482, 4309, 3135, 556, 11309, 40478, 40482, 4846, 5040, 5458, 504, 1495, 498, 1183, 728, 40478, 40482, 566, 491, 246, 720, 17533, 1183, 556, 11309, 500, 1210, 40478, 40482, 2454, 556, 4438, 5507, 240, 3336, 485, 8422, 5458, 1281, 240, 3268, 841, 4438, 40478, 40482, 9082, 7304, 9019, 1412, 277, 928, 2075, 498, 14581, 26, 2410, 1970, 280, 4550, 589, 481, 638, 785, 40478, 40482, 6748, 715, 481, 1938, 2075, 485, 2454, 280, 485, 281, 4550, 498, 4858, 40478, 40482, 3059, 491, 481, 928, 872, 240, 3612, 609, 649, 246, 15103, 3612, 40478, 40482, 587, 595, 1302, 485, 3612, 3689, 240, 481, 20483, 966, 720, 485, 15894, 40478, 40482, 1082, 10071, 4621, 240, 17940, 737, 714, 240, 504, 246, 15103, 260, 3612, 11364, 6847, 14126, 556, 11309, 40478, 40482, 1892, 1220, 16549, 500, 1495, 498, 481, 17532, 40478, 40482, 19007, 491, 43, 8393, 562, 14635, 1571, 522, 1073, 3746, 40478, 40482, 4103, 2107, 556, 954, 4739, 755, 4914, 522, 27043, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,"[5825, 103, 3347, 6906, 63, 3497, 5357, 7472]"
